c1,c2,c3,c4,c5,err,k1,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k2,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k3,k30,k31,k4,k5,k6,k7,k8,k9,n_pos,n_real,n_real_library,n_solutions,ok,trial
1.7544618831271652,0.7076088724800433,0.6575183005285945,1.1481146607786408,1.9490886268022378,,5.89266083544736,9.555265327673155,9.465904055271217,3.7330775447706754,7.145712529367247,6.84646157553058,0.8054141416061378,3.992428916994275,7.654197473180211,3.525724396480059,2.6115927932962624,9.451258783907052,8.853307393877293,4.577439299276174,2.441252269964247,2.0551799238618274,6.881724500874209,0.7206031931036483,3.669438999369772,5.355582891189556,8.099075750097704,1.4752358954496203,5.0341063090757725,1.1225400733717628,9.408722652015653,3.4920287665960736,1.1840516944343071,1.4649282852509482,2.6918814449471196,6.874495415209941,8.583190755320286,1,9,9,9,true,11
2.8974915042307847,8.478193021611315,7.196126362848974,0.42840646029767004,1.7666736715156461,,1.2321467436352584,8.778301880749906,2.359937633222351,2.698182621758334,5.578877729974165,6.477659829597318,2.140049221014695,7.764903575031987,7.430682860818587,1.354360447513634,9.662427153663884,2.137923742161507,1.0075727733567774,5.968740774138102,9.121901671596305,7.745316552901191,2.508090325410428,0.08172198939126796,2.5888339236257574,8.357157129494166,0.2519462508346737,1.0277481997096927,7.654586545879775,6.687861497175371,9.92232843010279,7.965713768750691,7.873773381253486,0.5851713308614137,3.148259719889692,6.099352494990303,7.286868778973396,1,9,9,9,true,12
5.72065463513741,0.441904145985621,3.710045117832854,5.36261145233172,1.3612432163952004,,0.20852823054173575,6.087836437286736,0.4636838824906997,8.873670541282728,3.882317873112313,4.216651996665042,7.400433044809653,9.62716677351892,1.1398784010519103,4.717084090453001,3.6373966514038747,0.9603877033726493,5.452205542813122,5.244240895437404,3.4219478086544353,6.873526993057428,2.7290587243522424,3.7258089709512787,8.989720492742919,9.917831987419119,8.076575397126668,7.5415980088874335,9.485993739214496,9.069818763730105,7.737840146904436,5.381249699638124,8.458325862971199,8.277120991433014,3.4598632466576795,3.5244934040803355,5.302818279095687,1,7,7,9,true,13
1.5294493901938488,3.878140345467078,7.606450756556324,5.091384799188258,6.1310462453274495,,3.6506243890763246,4.6382315147789726,2.281975708036059,3.839467944422923,1.3245054483043495,7.155679753758348,2.725070060514081,5.584564532781546,7.856745405341075,9.008862777403222,6.530753632464547,1.0368196349001146,6.069579962402947,6.675675750267787,2.512998266699489,8.028959032546945,0.5390574309765661,1.8294213597214282,2.4492862670273063,2.5770714284934537,2.906502588585249,2.993304580819054,7.382045857647055,1.201506833122854,0.3503836219443168,2.6666192852065063,5.113816380416316,1.3680510654054934,0.4290286819529032,9.824339442207888,7.573957177254491,1,7,7,9,true,14
4.747890634166647,7.884687349569541,3.5048260662268804,3.673820068968543,4.80911797086943,,8.950060105111143,3.4495212362481142,5.4375123719204925,6.44297855340247,1.9857263941298053,8.789170746467974,7.932610733358835,7.284561539492698,6.692814942597536,8.378723285066226,3.4258105278092854,6.001370279691571,5.562506876881866,9.426956790584422,0.31771299495815253,7.555006241638862,8.800355149115218,0.971049566885247,0.12897941716443428,7.064219694428518,0.1608336981371994,2.9206485938687377,1.4172714644842954,6.43379422708324,2.5617562335462263,1.4826465481368123,6.509028816181102,3.7682664346924377,7.487719039529557,5.788197167660137,7.916249900497383,1,7,7,9,true,15
2.6244575755086297,6.9050400007597705,7.103696255268465,2.014617280177675,7.363785392841047,,7.390734646406516,2.9059649641537533,6.072868411699264,1.7301030339478274e-5,9.320653965031928,1.4616773963652174,5.096916179832329,3.6730728516948274,7.220090731938271,2.779816269808959,8.951491088819143,0.02833760388771589,1.852863893850103,4.386599752106639,0.7335192360346854,0.042001324545655194,9.895453533015917,3.1229768938665114,3.5028951739345726,6.060193303285848,7.355726976832426,6.942682610202706,5.153979094527779,3.766601825921523,6.620214624997603,9.131825449725842,8.279952408782538,2.883863552444852,6.03154444067296,0.6927075429630869,8.497847293835989,1,7,7,9,true,16
6.718498338080692,0.5902500766233598,8.118446211026285,6.580800542529253,0.49593929799385705,,3.674801647434056,1.4001936752615207,4.852924780566781,0.743874229335777,6.780442894460168,2.9009365302524315,4.235682685750712,8.751343233768647,7.850153953538436,4.087378150786865,4.394410548781503,6.2671110148537235,1.3879198284976924,5.682256862556914,7.31723245175834,4.716539238236752,4.297342876606125,5.9528305264782455,9.86155206071927,7.233802442496389,7.2108139096347035,7.948364412809825,6.710464332942565,8.433464520881577,9.657710459496034,4.834325091291516,5.251126966107562,8.034659545500926,1.3681565713080102,1.7035853729402795,9.67553310256143,1,9,9,9,true,17
7.874047084315126,4.034306729243539,2.962895300339723,2.6976847191739917,2.0207782535163665,,4.78966973481346,4.018142165846374,2.9423385655271206,1.4439261514072044,1.7134099721293339,6.644916842739514,4.372956858241926,8.848716573676397,1.6648061717915308,2.9523896002140937,7.357962496451728,2.323675926427897,7.960676399438351,1.9191798731272391,1.1939944829998805,4.822249660458122,7.333749228230914,3.9292800727193034,2.650316338258265,7.68230292448651,0.07837064630544344,5.819553032410778,7.968872647408833,1.5264216516480644,3.836072797161796,0.16066532017100288,2.327016011338967,2.9365519054814104,0.4459215411954087,2.4985155259557668,1.810306113029574,1,9,9,9,true,18
1.073761288421673,6.532122635950279,3.0210716160536477,0.7000121241704105,6.28806388349984,,3.6993543701105724,4.081252442498329,0.7475706780881874,4.2741328369592875,6.309498280725272,1.4626535911666116,0.4942144127400616,5.30361869398196,3.398242708700183,6.742511042942041,7.088105712469506,6.059801384824988,0.2691943268820407,3.5166965644993775,3.055539616147034,0.1694171574824055,9.168342251763145,0.33280731736587965,6.426780014412592,3.3048233680771677,2.6090438602881005,1.664308682117417,9.988467858339355,6.586144587920868,8.299712960242262,5.353123613579642,6.450101500240681,1.943820286850122,3.463071846190129,4.954362666329839,1.563943376509751,1,7,7,9,true,19
1.9917279769232965,0.45356667831640607,7.611890755802375,1.7813037199355675,9.683172230843509,,1.5112961371248712,5.653228528767576,2.4477065338383452,3.166593881432782,0.17054289778852816,7.551608530186746,3.5041559368827957,0.9544774770872988,1.9337351387105106,8.611728278266588,3.7497748391812147,3.7928964950580535,9.865013184655586,6.024103202914624,8.388150796335472,7.4321163778047445,1.4145894356754063,8.862362680941265,0.45912158396647973,3.5592460476156007,6.665083142720977,9.536619154171857,1.4107533956822849,2.0164754543814767,9.233720888132604,4.749069004483857,2.1257251110481867,4.11513353645681,0.4565396162551516,8.071264724703786,6.919383608560528,1,9,9,9,true,20
2.5662400237327043,5.595171236124255,1.8524471569848355,4.6799750575614185,3.7289005970231415,,4.405096738388165,7.380733846740579,8.241218828872352,2.8555228141029176,4.071412306091567,8.161736580049347,7.876826358456476,3.2323347898180765,0.07704262654234961,5.599551202120239,8.029630013280173,0.2828290775686271,5.075830656246074,9.316627613463135,3.9808919034737555,9.32735760302367,6.959120813486992,2.0539857060630684,7.123318640250654,2.8362455912953477,5.320094072661991,3.470678989468392,3.1470907626941935,7.32568856335003,5.362218093138534,5.299560385473779,9.158989926829996,6.2814364400566465,7.738618308399692,2.9232749418468207,8.372810803315485,1,9,9,9,true,21
3.0421200656333047,5.176226430097897,3.7634275836876463,2.886494087598994,7.145082340741,,7.176179514632177,4.549183487906561,9.614302829468519,4.4288434974508455,4.982385472909603,5.516431301440942,9.417929776353287,8.224331853516114,8.229214581587543,4.0830684680451945,5.3876040111524,1.2077273726423043,4.5515386317739885,1.5722964728664124,4.219703659496661,7.957861297252569,3.3564594480039056,4.106257833146794,7.987613271905289,7.687936967042326,9.897427295658636,8.175526565234614,3.7693009608900407,1.328398932625734,4.422393139330525,4.466366893566911,8.686384728909877,1.0121452921885288,6.554461128138072,0.5537334794978688,0.917919977999655,1,9,9,9,true,22
5.1232437331958565,4.853954412707015,0.09288679008093936,6.651587661316514,2.9994879596978974,,2.3176577797088282,8.731198597544791,4.656822635015104,2.815310796309616,6.74600046374861,4.208691170379266,7.983373946168133,2.4780493184340435,7.165876649195551,9.217717044971963,3.703702975212515,2.329693030594673,4.2964213755691505,7.728339593658895,2.7977698480492363,6.287818550378241,5.275303623851865,4.3935545222034955,8.401891358899869,2.912426584318988,0.8339620091386268,5.277188350900448,7.47820758961625,0.40319664220541007,5.0223799807870195,1.606234929348478,6.013046476571249,8.925688223757366,9.445505726502272,1.556151879540102,3.250787179391823,1,9,9,9,true,23
0.4675894701037753,4.0175386341808395,1.7497530854484045,4.180529298506759,3.239436238006299,,4.101649308531179,5.184224374202233,1.2190000142262658,5.1299725633297495,2.6379675027167404,4.773391814341585,3.277166398865974,2.634891601928009,1.0951648725327212,2.176194108963081,5.173255258589322,6.007135284404681,3.184904087561129,4.334525192184002,4.711280967574954,6.291635333495014,1.4168412443832823,9.005558068486028,6.40397840528002,1.7433625194685631,7.579721217123341,0.7804755134809738,0.6267706671828699,9.215082744819806,9.026049361776224,1.7924772298781466,4.690860122195906,1.4014273557487145,2.5894446063840637,2.076701219271755,7.4082933286402515,1,7,7,9,true,24
2.227455170982584,8.480400050739545,3.2777063251109384,2.136409821023282,1.7166052841228918,,5.0966376936503295,0.7586652860694931,5.060959671850862,6.766724684581467,1.745828377907448,1.9158618596538313,2.147844762335951,2.359600960748951,7.671175739501086,3.654643154449131,7.09129446142515,8.548320506118321,0.6555452385118432,9.499545448738063,6.76760406834884,8.13835515289749,8.569318554469522,7.58538463184334,2.686555783643292,7.621430888730116,6.601385235426507,9.711829805962271,3.8588955154539217,7.851333149690561,5.824878940734508,1.5878919715742734,9.846044627656658,9.908215749395389,2.525549099896689,2.9802363800024345,2.4240503461494245,1,7,7,9,true,25
7.614937033027953,4.926623396640117,9.127719026589558,3.8630930368306338,8.176690598952224,,6.672834298243135,9.454877595597894,4.577531072520027,2.5531518739629444,8.06198094783155,1.0234182483773435,0.1598542013578652,4.458119668575069,7.794460338377918,9.10904721918152,1.2398553199433904,3.571355347532985,7.224779824871295,1.916419284023556,4.47842076135686,7.608970164817592,4.008282523410935,0.1275307992264807,4.372275922162638,1.920896863517898,9.890898553204064,2.5253887254561525,5.647297126966975,9.831578308149712,7.700315020735513,5.36556531995978,3.6313489426208845,6.499823001318146,8.466025663637453,0.7546193687047675,5.909216771954102,1,9,9,9,true,26
4.090778377432505,6.716271682646879,9.213974591840579,6.227201114313649,7.303950667728884,,0.5200820455880417,4.020536996418129,1.3620091426724112,8.03824997211333,6.911422042492377,4.598064212888349,7.969099555796069,9.21132132443947,0.4511793030668221,0.004761173293688081,6.696190813139871,0.4720227831198809,5.77529398600487,2.1601246845118283,3.411050786929679,0.37669959123544094,4.209107030245289,2.47616648924321,7.719187180466762,0.03657478146130266,1.544937832215294,4.515199954635182,9.466879033415943,3.0066257158645104,1.274453018645818,7.83065799956251,3.836145809606737,3.9312575662153093,0.8214844290355638,1.2891520882982932,6.986263336829051,1,7,7,9,true,27
8.192333614539836,9.137023974038863,4.148970028451913,1.5429493501661273,9.427449573049177,,4.8558632264888075,9.474683715628093,0.2581902299240424,8.358114806758653,4.236785681077235,7.492834342647374,0.3373571734062475,3.8766072768421123,3.626970017311486,5.351436108283927,6.712001730752489,9.550929161901728,1.915688455889757,7.054466549152187,2.422723383013863,9.61514705241303,6.454350820985955,2.0297060398828104,3.9516666513070664,9.455244912058852,6.497732508876528,7.592184366377737,6.232486647827642,6.253859313481646,5.956448434587049,0.6614771704141464,4.441004436144875,8.630715725824455,6.792459320730833,9.735746056473095,7.109644388732075,1,9,9,9,true,28
9.180184824864872,5.023870624741007,3.4812746983735177,5.246730658175574,5.934899372079265,,6.355126829476592,8.62642000091622,7.782298475459335,8.773032556982969,7.092957014508457,8.689737976874394,2.7806786375049897,4.734373803254288,7.772457123729426,1.2416354541068242,4.8123927881799755,5.552413676836466,8.332914462472711,7.885885986952596,0.5287396180827897,9.229711645590372,2.3482004971437553,0.08029402137348818,1.9042280100027664,9.137979953866086,3.4339293772714186,4.514412298563819,7.5086328976027765,5.048457137036606,4.935059453528399,9.264145728665573,7.198765761288808,0.18087453900277994,8.072043004980085,9.245525083484615,5.12536396884494,1,9,9,9,true,29
9.32764777424319,0.9943919847199467,2.4814503165519475,8.449578990300262,4.903193791445169,,6.605927817982032,2.6036406598576756,1.5336141454784569,0.14635630715317482,6.510350461544682,4.582055244666206,8.392472323680497,5.211161621430584,3.4938493815285865,7.526109468105304,4.966853902934174,4.30167313245912,6.134925152854594,4.447431022088306,3.9265200281642443,6.063698862848417,4.408513902048878,2.896663167868485,5.206132148718723,2.7661927680361242,9.488608355963192,8.828186744368796,2.1145585234264264,0.07243763314437546,0.09559109148769895,0.16149882061881504,9.231175037138064,0.12257894570521621,0.669315427579078,8.830140816947068,8.744755958963522,1,7,7,9,true,30
6.374609137924603,8.52168259538221,2.8113720763646666,6.279201828050931,4.887019302598614,,7.223009610999349,4.557165438152895,7.726903202365907,4.883507009379018,1.0831259081568545,2.8282329757405944,0.3304379598480267,4.211892965901168,5.467711032477989,8.187215700438632,1.076486971288575,9.286811220740432,5.680891341289418,2.6459994649611063,4.940003490860024,6.142012523610694,8.045622190341586,1.9365693909168424,0.8494197474036547,7.826369785759795,8.806932617319953,3.751348686479905,9.373294119367364,5.419351017091785,0.11079854512443754,6.91972462358274,7.663051812939667,3.8662767162676226,5.161645096432235,5.736895634127277,7.014875453893552,1,9,9,9,true,31
3.4688377321498765,5.968863234947019,8.071034109811773,5.158278121623532,3.2106540174358145,,9.192275795072955,1.2482258204487096,6.049003298647147,0.7387104163539782,7.485747956994837,0.2291853839580571,3.559695155057727,4.559961358960017,5.661358029697617,9.605368732444532,9.193093951981988,2.6160091945288433,9.346168236869001,1.9556645071622603,6.48209336614044,0.8979287864471686,0.28782424494190995,0.7651638292670149,6.51961874379392,9.211236632627246,2.0476399698495906,2.684503727141341,2.190668376033096,5.139360766075165,0.16007379852992054,3.8874201621970883,0.7646664406561765,0.01949464715445659,7.332847411499173,2.2551881932498885,3.3319344931558326,1,9,9,9,true,32
6.307662743024862,9.450342298152343,5.661414527077408,0.35805691316644905,4.700256523696651,,8.744748034464955,8.15999733227644,6.195228586248933,9.482162664164047,9.85031258065484,3.6643911711839183,9.990500609026318,9.839014288400241,0.08930790491251228,7.897494686893998,2.919476947277193,7.2576197727090435,7.494574138874368,1.0413008771266163,4.331274385665247,0.3107965919190203,8.80825033059725,9.494010861700188,0.9104239673402637,2.2013512178681993,1.5187325641700977,5.251265997980652,1.3515113056298511,7.179092134863336,9.12607206292134,9.579501037007113,9.53642681970069,0.49157428604980735,0.6879978007299759,2.8388708675637253,3.61779868120254,1,9,9,9,true,33
5.561703535110771,9.521362644224647,6.907791346667174,2.1276114631142717,9.999807413327797,,6.784398239269811,2.3517139919362884,3.2220433451502006,8.486236025347335,2.5175278275798663,6.25384912126308,4.496614296460979,7.168956168538676,5.838730129169547,4.551061594871564,0.3291193887628219,9.977972330328678,5.370162090359574,0.23601278991871366,6.527505292412585,6.536392227851566,4.86583272822962,5.391789943961696,1.7733435537093212,2.1467548376688272,9.044331323986679,4.735993677402712,0.7798828136109259,6.187740469229645,2.776093174430234,4.6648443979657035,1.5165002087049029,5.798830580003549,0.8561048805308991,3.2915689037002305,5.7093676528248904,1,9,9,9,true,34
2.0315538588818116,0.4704539043187528,0.08869263166866315,8.552740191213351,5.992473924012536,,3.6670781398288144,3.2342331120454504,8.847622349223762,4.331431085326685,6.026542491959392,1.4479049569874092,5.83462132256535,4.123643785412227,6.175860549603804,2.899278878966123,6.467427338594081,7.35390966586402,9.808311634438141,3.851969367601953,7.397946852103829,0.03308934865112523,3.9027321068628162,4.877737675124665,0.9411034546423691,0.6582171886156774,5.67876455433354,3.4133961551970637,1.3581323449999516,5.256405359640777,0.48807653780842397,0.20006997510772617,6.778735710286412,3.6798562590199912,7.127651912536484,8.828357330407053,7.964210936168654,1,9,9,9,true,35
1.3355773800317206,2.09530057492898,1.9770100852738781,6.2796807585114305,8.113896651965627,,8.310808734264203,7.099338910966,8.905436470369096,8.402237608668365,5.836525298245554,8.078651726765347,4.850811167340121,1.4562979404379228,8.330971387363501,1.1174125245096134,4.497382891636203,5.140538980954743,7.742122627948946,0.10646977098016652,3.681037867876462,4.53284844801503,5.162258893023237,5.044005787356092,9.21093152815528,7.014464838867678,6.074301509229216,5.142089338054983,4.242950868553912,2.4674311196402865,2.542618822453342,9.719658699128544,8.147417918314968,8.221722528973089,0.49797174756404106,2.694019744932048,1.1812662948573394,1,9,9,9,true,36
9.502467528320457,9.246174348297354,5.2884677027063205,8.242251633414488,3.6592228151655415,,4.159432257386566,7.802215414846112,3.915471223401845,0.07351957696455802,0.04959727923515844,0.11225471064032044,7.232726016016975,7.878438143464908,9.4229044018586,6.844651140985603,8.432266891510409,7.8371392920823,0.30762938531682105,1.417360158768397,2.8799614995121248,3.682209786783013,7.45118465143483,0.4617154682022728,0.3738904800886145,4.598485824600966,1.9396749977022587,1.1311432710927471,7.695118597708257,5.086230998459971,7.313276109410998,3.0526006973582076,7.5919118008707915,0.03194196710432751,9.98258451620944,1.4852843718463205,7.407742926533567,1,9,9,9,true,37
8.31034990980804,7.178943594254106,5.248676926173877,5.704169937241943,3.6067530321941654,,8.759728045494565,2.7380987134872714,1.9467239486279952,0.5576048359871266,0.6931295866099241,5.747065904134847,6.515689951065582,7.045014187367777,9.066553572781949,1.3476015768791694,1.360266992327226,0.6608403508156924,9.820243486395048,9.612315643140558,5.361807447425004,6.333971520886166,4.656709908120145,4.902037539440971,2.3148070054968617,5.317260998496424,8.880013425584217,8.550491129910167,3.2619143571466647,1.8784665168668724,7.536714394665669,4.882447733592665,8.676705368348594,5.180050167741079,3.1795059739555143,5.933593774391619,0.8932242907450227,1,9,9,9,true,38
8.089321973923205,2.0647807643369487,3.086970447549311,4.202975935459032,0.12821604422347477,,1.626782952296879,3.4414048748045456,8.327116556267667,8.780508861838644,7.608681041214762,4.618175047487814,6.299252136172992,1.4743732288061007,4.917286992144765,6.5307408811628775,1.6838947939189786,5.217728975398708,6.744539022155669,7.6452338570977085,1.700202864940581,1.7674377504339267,2.8659501389499598,6.709961030595961,0.6769914125944343,7.157229409370429,1.681611548703943,8.157006906944659,8.18390728355374,6.511268851132845,4.741949023272005,0.010194448395683953,2.152049240895011,3.7786123887939693,5.92948653547793,9.637703310724943,2.3809080298550866,1,7,7,9,true,39
8.079535420829167,3.6847321703619995,2.947903173396069,0.013112010112383832,0.3941691294448346,,5.489206230293684,0.6062043033719333,1.1483666619879895,8.470976814868274,5.941919826613948,7.526610354077452,8.935346357893074,2.391453849590215,9.384594747809372,2.9457341604999554,2.3716563162441906,3.9775855546031136,6.270727001882694,8.810978766883725,1.5691787699927584,2.9399298585496547,1.4022672095763267,0.20957445338986247,0.34557470387091893,6.181966954617026,5.352774061917556,7.062751682368207,4.4853396387759,8.086876716093778,6.494299954143276,7.930189885335328,2.3818621189961964,0.7214501424082975,8.751072780873228,2.6642948043713344,2.1898125444011862,1,9,9,9,true,40
2.364408091981871,1.2017884659410027,5.897769740977534,0.6644057730407571,9.824811105500062,,7.480451507153846,2.3538920264155627,6.455801457498183,3.3576921826391093,3.477435558556421,5.484764031436294,5.118909721030887,5.94648455157424,3.8133096113734233,6.087655871193023,6.743206332761966,4.6120224508523116,3.49127760002365,6.33729023778746,1.8133592370635165,9.39469253481326,1.5506608856029103,9.522854947183202,0.3789235911900368,5.5937891715056836,2.37115261293956,0.78903015444453,6.4044849260237395,0.8554773246391179,3.319462366074244,5.014790549114485,3.5050453417409977,2.657759730214193,3.2068676642890948,2.2687756812259607,5.980742839088176,1,7,7,9,true,41
9.324825410462234,8.920782189089495,8.757553711915998,0.46314383560433603,2.5727906177719606,,8.989880276990574,0.039100513669230175,0.10015422592260181,8.348601449772135,5.3597836925064835,7.383281324745652,9.851791951744314,1.380817275520938,9.712692104699599,1.0930877459578814,5.57481348432969,6.768880503538868,7.480693232267852,0.24365804659058687,6.334117210960253,0.22871782385617934,2.5265698981377227,0.4136498426048729,0.9889260640124853,3.6468377127573937,8.680365860623027,9.156156738263089,6.629013237238506,3.228253512956998,8.416058375077686,9.888162482093053,5.352306270986446,3.714443708900028,9.082492236958686,9.012283773826477,8.382360589931432,1,7,7,9,true,42
7.796715886959415,5.460517149203891,1.938041233766279,4.9575761829326614,5.050578358064081,,6.178772683360152,8.840895710421634,5.198823837668199,2.2269886663048166,9.412048575846299,3.9424170953218884,2.8032150092574737,4.451507623251647,1.4662882965259327,2.21871462620564,1.906411266763517,2.6632953427023875,8.019487866384452,8.08229110131095,8.787056379115379,4.737142227519655,6.812700993781999,2.615273419491362,3.9468401195863345,7.252081022974,9.440217169893064,3.3406660119148524,1.8596278739227823,6.835940261332942,5.885642998627714,5.998870343035911,7.33875608188079,3.154247267593744,4.439017016770929,2.082878310147429,1.2738912083753284,1,9,9,9,true,43
