c1,c2,c3,c4,c5,err,k1,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k2,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k3,k30,k31,k4,k5,k6,k7,k8,k9,n_real,n_solutions,ok,trial
-0.649107623374567,-0.8584782255039913,-0.8684963398942811,-0.7703770678442718,-0.6101822746395524,InexactError: AbstractFloat(-k₁),0.17853216708947217,0.911053065534631,0.8931808110542434,-0.2533844910458649,0.4291425058734495,0.36929231510611604,-0.8389171716787724,-0.201514216601145,0.5308394946360422,-0.2948551207039882,-0.4776814413407475,0.8902517567814106,0.7706614787754584,-0.08451214014476527,-0.5117495460071506,-0.5889640152276345,0.3763449001748418,-0.8558793613792703,-0.26611220012604564,0.07111657823791129,0.6198151500195408,-0.7049528209100759,0.006821261815154411,-0.7754919853256474,0.8817445304031306,-0.30159424668078527,-0.7631896611131386,-0.7070143429498104,-0.4616237110105761,0.37489908304198805,0.7166381510640574,0,0,false,11
-0.42050169915384306,0.6956386043222631,0.4392252725697947,-0.914318707940466,-0.6466652656968708,InexactError: AbstractFloat(-k₁),-0.7535706512729483,0.7556603761499812,-0.5280124733555298,-0.46036347564833324,0.11577554599483308,0.2955319659194635,-0.571990155797061,0.5529807150063974,0.4861365721637174,-0.7291279104972732,0.9324854307327768,-0.5724152515676986,-0.7984854453286445,0.1937481548276203,0.8243803343192608,0.5490633105802383,-0.4983819349179144,-0.9836556021217464,-0.4822332152748485,0.6714314258988332,-0.9496107498330653,-0.7944503600580615,0.5309173091759551,0.3375722994350743,0.9844656860205578,0.5931427537501381,0.5747546762506972,-0.8829657338277173,-0.37034805602206156,0.21987049899806044,0.4573737557946793,0,0,false,12
0.14413092702748198,-0.9116191708028758,-0.25799097643342916,0.07252229046634406,-0.7277513567209599,InexactError: AbstractFloat(-k₁),-0.9582943538916529,0.2175672874573471,-0.9072632235018601,0.7747341082565455,-0.22353642537753737,-0.15666960066699165,0.48008660896193067,0.9254333547037841,-0.7720243197896179,-0.056583181909399816,-0.27252066971922506,-0.8079224593254701,0.09044110856262444,0.04884817908748085,-0.31561043826911295,0.37470539861148566,-0.4541882551295515,-0.25483820580974426,0.7979440985485837,0.9835663974838238,0.6153150794253337,0.5083196017774867,0.8971987478428991,0.8139637527460208,0.5475680293808871,0.07624993992762485,0.6916651725942398,0.6554241982866027,-0.3080273506684641,-0.2951013191839329,0.06056365581913736,0,0,false,13
-0.6941101219612302,-0.22437193090658436,0.5212901513112649,0.018276959837651763,0.2262092490654899,InexactError: AbstractFloat(-k₁),-0.2698751221847351,-0.07235369704420558,-0.5436048583927882,-0.2321064111154154,-0.7350989103391301,0.43113595075166966,-0.4549859878971838,0.11691290655630926,0.5713490810682149,0.8017725554806443,0.30615072649290953,-0.7926360730199771,0.21391599248058935,0.3351351500535573,-0.49740034666010224,0.605791806509389,-0.8921885138046868,-0.6341157280557144,-0.5101427465945387,-0.48458571430130926,-0.4186994822829502,-0.4013390838361892,0.476409171529411,-0.7596986333754292,-0.9299232756111366,-0.46667614295869875,0.02276327608326323,-0.7263897869189013,-0.9141942636094194,0.9648678884415776,0.5147914354508982,0,0,false,14
-0.05042187316667057,0.5769374699139083,-0.2990347867546239,-0.2652359862062914,-0.038176405826114035,InexactError: AbstractFloat(-k₁),0.7900120210222288,-0.31009575275037715,0.08750247438409842,0.28859571068049394,-0.6028547211740389,0.7578341492935947,0.5865221466717672,0.45691230789853954,0.33856298851950717,0.675744657013245,-0.3148378944381429,0.20027405593831427,0.11250137537637306,0.8853913581168844,-0.9364574010083695,0.5110012483277724,0.7600710298230435,-0.8057900866229506,-0.9742041165671131,0.4128439388857035,-0.9678332603725601,-0.41587028122625247,-0.7165457071031409,0.2867588454166481,-0.48764875329075474,-0.7034706903726375,0.3018057632362203,-0.24634671306151246,0.49754380790591135,0.15763943353202725,0.5832499800994766,0,0,false,15
-0.47510848489827406,0.381008000151954,0.42073925105369314,-0.597076543964465,0.47275707856820937,InexactError: AbstractFloat(-k₁),0.4781469292813032,-0.41880700716924935,0.21457368233985274,-0.9999965397939321,0.8641307930063857,-0.7076645207269565,0.01938323596646585,-0.2653854296610345,0.44401814638765424,-0.4440367460382082,0.7902982177638287,-0.9943324792224568,-0.6294272212299794,-0.12268004957867218,-0.8532961527930629,-0.991599735090869,0.9790907066031833,-0.3754046212266977,-0.2994209652130855,0.2120386606571696,0.47114539536648525,0.38853652204054123,0.030795818905555716,-0.24667963481569544,0.3240429249995205,0.8263650899451682,0.6559904817565076,-0.4232272895110296,0.20630888813459203,-0.8614584914073826,0.6995694587671979,0,0,false,16
0.34369966761613835,-0.881949984675328,0.6236892422052569,0.3161601085058505,-0.9008121404012286,InexactError: AbstractFloat(-k₁),-0.2650396705131888,-0.7199612649476959,-0.029415043886643844,-0.8512251541328446,0.3560885788920336,-0.4198126939495137,-0.15286346284985752,0.7502686467537294,0.5700307907076874,-0.1825243698426271,-0.12111789024369957,0.2534222029707447,-0.7224160343004615,0.13645137251138273,0.46344649035166796,-0.05669215235264957,-0.140531424678775,0.1905661052956491,0.9723104121438539,0.44676048849927774,0.4421627819269407,0.589672882561965,0.342092866588513,0.6866929041763155,0.9315420918992068,-0.03313498174169682,0.05022539322151243,0.6069319091001852,-0.726368685738398,-0.6592829254119441,0.9351066205122858,0,0,false,17
0.5748094168630251,-0.19313865415129206,-0.4074209399320554,-0.46046305616520167,-0.5958443492967267,InexactError: AbstractFloat(-k₁),-0.04206605303730804,-0.1963715668307251,-0.4115322868945759,-0.7112147697185591,-0.6573180055741332,0.3289833685479029,-0.12540862835161493,0.7697433147352792,-0.6670387656416938,-0.40952207995718126,0.47159249929034575,-0.5352648147144206,0.5921352798876702,-0.6161640253745522,-0.7612011034000239,-0.03555006790837556,0.46674984564618294,-0.21414398545613933,-0.469936732348347,0.5364605848973021,-0.9843258707389113,0.1639106064821556,0.5937745294817667,-0.6947156696703871,-0.23278544056764083,-0.9678669359657994,-0.5345967977322066,-0.4126896189037179,-0.9108156917609183,-0.5002968948088466,-0.6379387773940852,0,0,false,18
-0.7852477423156654,0.30642452719005586,-0.39578567678927046,-0.8599975751659179,0.25761277669996785,InexactError: AbstractFloat(-k₁),-0.2601291259778855,-0.18374951150033425,-0.8504858643823625,-0.14517343260814242,0.2618996561450544,-0.7074692817666777,-0.9011571174519877,0.060723738796391924,-0.32035145825996336,0.3485022085884082,0.41762114249390114,0.21196027696499753,-0.9461611346235919,-0.2966606871001245,-0.38889207677059323,-0.9661165685035189,0.8336684503526288,-0.9334385365268241,0.2853560028825184,-0.33903532638456646,-0.4781912279423799,-0.6671382635765166,0.9976935716678712,0.3172289175841736,0.6599425920484525,0.07062472271592846,0.2900203000481363,-0.6112359426299756,-0.3073856307619742,-0.009127466734032197,-0.6872113246980498,0,0,false,19
-0.6016544046153407,-0.9092866643367188,0.522378151160475,-0.6437392560128865,0.9366344461687017,InexactError: AbstractFloat(-k₁),-0.6977407725750258,0.13064570575351508,-0.510458693232331,-0.3666812237134436,-0.9658914204422944,0.5103217060373493,-0.29916881262344086,-0.8091045045825402,-0.6132529722578979,0.7223456556533177,-0.25004503216375706,-0.2414207009883893,0.9730026369311173,0.2048206405829247,0.6776301592670944,0.486423275560949,-0.7170821128649187,0.772472536188253,-0.908175683206704,-0.28815079047687986,0.33301662854419556,0.9073238308343714,-0.717849320863543,-0.5967049091237047,0.8467441776265208,-0.050186199103228635,-0.5748549777903627,-0.17697329270863804,-0.9086920767489697,0.6142529449407572,0.3838767217121055,0,0,false,20
-0.48675199525345914,0.1190342472248509,-0.6295105686030329,-0.0640049884877163,-0.2542198805953717,InexactError: AbstractFloat(-k₁),-0.11898065232236688,0.47614676934811584,0.6482437657744704,-0.42889543717941647,-0.18571753878168673,0.6323473160098692,0.5753652716912954,-0.3535330420363847,-0.9845914746915301,0.11991024042404774,0.6059260026560347,-0.9434341844862746,0.015166131249214843,0.8633255226926271,-0.2038216193052489,0.8654715206047339,0.3918241626973984,-0.5892028587873863,0.42466372805013064,-0.43275088174093046,0.06401881453239833,-0.3058642021063216,-0.3705818474611613,0.46513771267000603,0.07244361862770665,0.059912077094755656,0.8317979853659994,0.2562872880113294,0.5477236616799384,-0.41534501163063586,0.6745621606630969,0,0,false,21
-0.39157598687333905,0.035245286019579325,-0.24731448326247074,-0.42270118248020117,0.42901646814820005,InexactError: AbstractFloat(-k₁),0.43523590292643544,-0.09016330241868786,0.9228605658937039,-0.11423130050983099,-0.003522905418079425,0.10328626028818855,0.8835859552706573,0.6448663707032227,0.6458429163175086,-0.1833863063909611,0.07752080223048008,-0.7584545254715391,-0.08969227364520238,-0.6855407054267175,-0.15605926810066784,0.5915722594505137,-0.3287081103992189,-0.17874843337064128,0.5975226543810579,0.5375873934084652,0.9794854591317272,0.6351053130469229,-0.24613980782199185,-0.7343202134748532,-0.11552137213389502,-0.1067266212866178,0.7372769457819754,-0.7975709415622942,0.3108922256276143,-0.8892533041004262,-0.816416004400069,0,0,false,22
0.02464874663917138,-0.02920911745859689,-0.9814226419838121,0.33031753226330274,-0.4001024080604205,InexactError: AbstractFloat(-k₁),-0.5364684440582344,0.7462397195089583,-0.06863547299697936,-0.43693784073807684,0.34920009274972186,-0.15826176592414676,0.5966747892336266,-0.5043901363131913,0.4331753298391101,0.8435434089943925,-0.259259404957497,-0.5340613938810654,-0.1407157248861699,0.545667918731779,-0.44044603039015273,0.25756371007564827,0.05506072477037316,-0.1212890955593009,0.6803782717799738,-0.41751468313620244,-0.8332075981722746,0.055437670180089604,0.49564151792325006,-0.919360671558918,0.004475996157403905,-0.6787530141303044,0.20260929531424976,0.7851376447514733,0.8891011453004545,-0.6887696240919796,-0.3498425641216354,0,0,false,23
-0.906482105979245,-0.1964922731638321,-0.6500493829103191,-0.16389414029864824,-0.3521127523987402,InexactError: AbstractFloat(-k₁),-0.17967013829376421,0.03684487484044663,-0.7561999971547468,0.025994512665949987,-0.4724064994566519,-0.04532163713168291,-0.34456672022680523,-0.4730216796143982,-0.7809670254934558,-0.5647611782073838,0.03465105171786442,0.2014270568809362,-0.3630191824877742,-0.13309496156319955,-0.05774380648500932,0.25832706669900274,-0.7166317511233435,0.8011116136972056,0.28079568105600394,-0.6513274961062874,0.5159442434246682,-0.8439048973038052,-0.874645866563426,0.8430165489639614,0.8052098723552445,-0.6415045540243707,-0.06182797556081887,-0.7197145288502571,-0.48211107872318726,-0.584659756145649,0.4816586657280504,0,0,false,24
-0.5545089658034832,0.696080010147909,-0.3444587349778123,-0.5727180357953436,-0.6566789431754216,InexactError: AbstractFloat(-k₁),0.019327538730065985,-0.8482669427861014,0.012191934370172408,0.3533449369162933,-0.6508343244185104,-0.6168276280692337,-0.5704310475328098,-0.5280798078502098,0.5342351479002172,-0.2690713691101738,0.4182588922850301,0.7096641012236642,-0.8688909522976314,0.8999090897476125,0.35352081366976806,0.6276710305794979,0.7138637108939045,0.5170769263686679,-0.46268884327134163,0.5242861777460233,0.32027704708530136,0.9423659611924542,-0.22822089690921565,0.5702666299381121,0.16497578814690161,-0.6824216056851453,0.9692089255313316,0.9816431498790776,-0.4948901800206622,-0.4039527239995131,-0.5151899307701151,0,0,false,25
0.5229874066055906,-0.014675320671976522,0.8255438053179116,-0.22738139263387325,0.6353381197904446,InexactError: AbstractFloat(-k₁),0.3345668596486271,0.890975519119579,-0.08449378549599462,-0.4893696252074111,0.6123961895663101,-0.7953163503245313,-0.968029159728427,-0.1083760662849862,0.5588920676755835,0.8218094438363037,-0.7520289360113219,-0.285728930493403,0.44495596497425893,-0.6167161431952888,-0.1043158477286279,0.5217940329635185,-0.19834349531781292,-0.9744938401547039,-0.12554481556747232,-0.6158206272964204,0.9781797106408128,-0.4949222549087695,0.12945942539339494,0.9663156616299426,0.5400630041471026,0.07311306399195594,-0.2737302114758231,0.29996460026362914,0.6932051327274906,-0.8490761262590465,0.18184335439082044,0,0,false,26
-0.18184432451349908,0.34325433652937587,0.8427949183681158,0.24544022286272993,0.4607901335457769,InexactError: AbstractFloat(-k₁),-0.8959835908823917,-0.19589260071637415,-0.7275981714655178,0.6076499944226663,0.38228440849847534,-0.08038715742233027,0.5938199111592137,0.842264264887894,-0.9097641393866356,-0.9990477653412624,0.3392381626279741,-0.9055954433760238,0.15505879720097404,-0.5679750630976343,-0.3177898426140642,-0.9246600817529118,-0.15817859395094214,-0.504766702151358,0.5438374360933524,-0.9926850437077395,-0.6910124335569412,-0.09696000907296343,0.8933758066831885,-0.3986748568270979,-0.7451093962708364,0.5661315999125018,-0.23277083807865262,-0.21374848675693814,-0.8357031141928872,-0.7421695823403414,0.3972526673658101,0,0,false,27
0.638466722907967,0.8274047948077725,-0.17020599430961747,-0.6914101299667745,0.8854899146098356,InexactError: AbstractFloat(-k₁),-0.028827354702238406,0.8949367431256183,-0.9483619540151915,0.6716229613517308,-0.15264286378455294,0.49856686852947485,-0.9325285653187505,-0.22467854463157755,-0.2746059965377028,0.07028722165678536,0.34240034615049764,0.9101858323803453,-0.6168623088220486,0.4108933098304375,-0.5154553233972274,0.9230294104826062,0.2908701641971909,-0.5940587920234379,-0.20966666973858672,0.8910489824117702,0.2995465017753056,0.5184368732755473,0.2464973295655284,0.25077186269632934,0.19128968691740988,-0.8677045659171707,-0.11179911277102494,0.7261431451648912,0.3584918641461665,0.9471492112946192,0.42192887774641497,0,0,false,28
0.8360369649729744,0.004774124948201397,-0.30374506032529647,0.0493461316351147,0.18697987441585306,InexactError: AbstractFloat(-k₁),0.27102536589531834,0.7252840001832439,0.556459695091867,0.7546065113965938,0.4185914029016913,0.7379475953748789,-0.44386427249900207,-0.05312523934914237,0.5544914247458852,-0.7516729091786352,-0.0375214423640049,0.11048273536729303,0.6665828924945423,0.5771771973905193,-0.8942520763834421,0.8459423291180745,-0.5303599005712489,-0.9839411957253024,-0.6191543979994467,0.8275959907732173,-0.3132141245457163,-0.09711754028723618,0.5017265795205552,0.009691427407321207,-0.01298810929432026,0.8528291457331147,0.43975315225776157,-0.963825092199444,0.614408600996017,0.8491050166969232,0.025072793768988078,0,0,false,29
0.8655295548486377,-0.8011216030560107,-0.5037099366896105,0.6899157980600523,-0.019361241710966315,InexactError: AbstractFloat(-k₁),0.32118556359640626,-0.4792718680284649,-0.6932771709043086,-0.970728738569365,0.30207009230893656,-0.0835889510667589,0.6784944647360995,0.042232324286116896,-0.3012301236942827,0.5052218936210608,-0.006629219413165188,-0.13966537350817587,0.22698503057091868,-0.11051379558233876,-0.21469599436715114,0.21273977256968335,-0.11829721959022432,-0.420667366426303,0.041226429743744575,-0.44676144639277515,0.8977216711926386,0.7656373488737591,-0.5770882953147147,-0.9855124733711249,-0.9808817817024602,-0.967700235876237,0.8462350074276128,-0.9754842108589568,-0.8661369144841844,0.7660281633894135,0.7489511917927043,0,0,false,30
0.27492182758492056,0.7043365190764419,-0.4377255847270667,0.2558403656101862,-0.022596139480277166,InexactError: AbstractFloat(-k₁),0.4446019221998698,-0.08856691236942105,0.5453806404731814,-0.023298598124196435,-0.7833748183686291,-0.4343534048518811,-0.9339124080303947,-0.15762140681976655,0.09354220649559775,0.6374431400877265,-0.784702605742285,0.8573622441480864,0.1361782682578836,-0.47080010700777875,-0.011999301827995357,0.22840250472213874,0.6091244380683172,-0.6126861218166315,-0.8301160505192691,0.5652739571519589,0.7613865234639907,-0.249730262704019,0.8746588238734727,0.08387020341835694,-0.9778402909751125,0.38394492471654784,0.5326103625879335,-0.22674465674647548,0.032329019286446936,0.1473791268254554,0.4029750907787104,0,0,false,31
-0.3062324535700247,0.19377264698940388,0.6142068219623544,0.031655624324706366,-0.3578691965128371,InexactError: AbstractFloat(-k₁),0.838455159014591,-0.7503548359102581,0.2098006597294293,-0.8522579167292044,0.4971495913989674,-0.9541629232083886,-0.28806096898845457,-0.08800772820799674,0.13227160593952325,0.9210737464889065,0.8386187903963975,-0.47679816109423134,0.8692336473738003,-0.608867098567548,0.296418673228088,-0.8204142427105663,-0.942435151011618,-0.846967234146597,0.30392374875878403,0.8422473265254493,-0.5904720060300819,-0.46309925457173184,-0.5618663247933808,0.027872153215033002,-0.9679852402940159,-0.22251596756058234,-0.8470667118687647,-0.9961010705691087,0.4665694822998345,-0.5489623613500223,-0.3336131013688335,0,0,false,32
0.26153254860497244,0.8900684596304687,0.1322829054154817,-0.9283886173667102,-0.059948695260669815,InexactError: AbstractFloat(-k₁),0.7489496068929911,0.6319994664552882,0.23904571724978663,0.8964325328328093,0.9700625161309682,-0.26712176576321633,0.9981001218052636,0.9678028576800481,-0.9821384190174975,0.5794989373787995,-0.4161046105445614,0.4515239545418086,0.4989148277748736,-0.7917398245746767,-0.13374512286695062,-0.9378406816161959,0.7616500661194499,0.8988021723400377,-0.8179152065319473,-0.5597297564263601,-0.6962534871659805,0.05025319959613039,-0.7296977388740298,0.43581842697266726,0.825214412584268,0.9159002074014224,0.9072853639401379,-0.9016851427900385,-0.8624004398540048,-0.43222582648725494,-0.27644026375949204,0,0,false,33
0.11234070702215426,0.9042725288449294,0.38155826933343473,-0.5744777073771457,0.9999614826655594,InexactError: AbstractFloat(-k₁),0.3568796478539622,-0.5296572016127423,-0.3555913309699599,0.6972472050694671,-0.49649443448402675,0.25076982425261596,-0.1006771407078042,0.4337912337077352,0.1677460258339094,-0.08978768102568724,-0.9341761222474356,0.9955944660657354,0.07403241807191474,-0.9527974420162573,0.3055010584825171,0.30727844557031325,-0.026833454354076025,0.07835798879233913,-0.6453312892581358,-0.5706490324662346,0.8088662647973357,-0.05280126451945755,-0.8440234372778148,0.23754809384592912,-0.44478136511395316,-0.06703112040685921,-0.6966999582590194,0.15976611600070978,-0.8287790238938202,-0.3416862192599539,0.1418735305649781,0,0,false,34
-0.5936892282236377,-0.9059092191362494,-0.9822614736662674,0.7105480382426701,0.19849478480250715,InexactError: AbstractFloat(-k₁),-0.2665843720342371,-0.3531533775909099,0.7695244698447525,-0.13371378293466307,0.20530849839187848,-0.7104190086025182,0.16692426451306996,-0.17527124291755447,0.23517210992076087,-0.42014422420677544,0.2934854677188161,0.47078193317280403,0.9616623268876281,-0.22960612647960943,0.4795893704207659,-0.993382130269775,-0.21945357862743675,-0.024452464975067034,-0.8117793090715262,-0.8683565622768645,0.13575291086670793,-0.31732076896058725,-0.7283735310000097,0.05128107192815534,-0.9023846924383152,-0.9599860049784548,0.3557471420572824,-0.26402874819600175,0.4255303825072967,0.7656714660814106,0.5928421872337308,0,0,false,35
-0.7328845239936559,-0.580939885014204,-0.6045979829452244,0.255936151702286,0.6227793303931253,InexactError: AbstractFloat(-k₁),0.6621617468528407,0.4198677821932,0.7810872940738194,0.6804475217336732,0.1673050596491108,0.6157303453530694,-0.029837766531975785,-0.7087404119124154,0.6661942774727003,-0.7765174950980773,-0.1005234216727593,0.02810779619094861,0.5484245255897893,-0.9787060458039667,-0.26379242642470757,-0.09343031039699401,0.03245177860464743,0.008801157471218346,0.8421863056310559,0.40289296777353556,0.21486030184584326,0.028417867610996517,-0.15140982628921762,-0.5065137760719427,-0.4914762355093316,0.9439317398257088,0.6294835836629935,0.644344505794618,-0.9004056504871918,-0.4611960510135904,-0.7637467410285321,0,0,false,36
0.9004935056640915,0.8492348696594707,0.05769354054126419,0.6484503266828976,-0.2681554369668917,InexactError: AbstractFloat(-k₁),-0.16811354852268678,0.5604430829692224,-0.21690575531963097,-0.9852960846070884,-0.9900805441529683,-0.9775490578719359,0.44654520320339497,0.5756876286929815,0.8845808803717201,0.3689302281971205,0.6864533783020819,0.56742785841646,-0.9384741229366358,-0.7165279682463206,-0.42400770009757505,-0.26355804264339744,0.490236930286966,-0.9076569063595454,-0.9252219039822771,-0.08030283507980673,-0.6120650004595483,-0.7737713457814506,0.5390237195416514,0.017246199691994146,0.46265522188219954,-0.3894798605283585,0.5183823601741584,-0.9936116065791345,0.9965169032418881,-0.7029431256307359,0.4815485853067134,0,0,false,37
